"peak","gene","score"
"chr16-85570740-85571533","GSE1",0.0547550388712802
"chr6-20403085-20404002","MBOAT1",0.0547543539284754
"chr17-73103380-73104294","CDC42EP4",0.0547538907523296
"chr19-2549462-2550378","OAZ1",0.0547535974564464
"chr1-17307938-17308582","PADI2",0.0547486126621306
"chr19-51751505-51752392","SIGLEC10",0.0547477570322905
"chr12-71698255-71699151","TMEM19",0.0547462696977833
"chr2-7241017-7241830","CMPK2",0.0547460578949951
"chr10-116742190-116743100","SHTN1",0.0547444786485885
"chr14-76191047-76191949","GPATCH2L",0.0547420385126539
"chr19-4058010-4058865","ZBTB7A",0.0547408150083628
"chr5-151047594-151048488","ZNF300",0.054734228276553
"chr17-31679796-31680717","RHOT1",0.0547339579583935
"chr2-118954440-118955316","MARCO",0.054733912508927
"chr13-48901639-48902380","RCBTB2",0.0547337049887368
"chr1-39890055-39890946","RLF",0.0547330085759549
"chr12-57487540-57488437","DTX3",0.0547305226775644
"chr13-99314507-99315385","CLYBL",0.0547279384254415
"chr3-185815336-185816124","IGF2BP2",0.0547247547000056
"chr16-1855088-1855987","HAGH",0.0547226020623783
"chr1-39936461-39937363","MFSD2A",0.0547167524511209
"chr1-999914-1000463","ISG15",0.054716393360031
"chr1-20574964-20575844","CDA",0.0547151461735073
"chr2-175167906-175168799","WIPF1",0.0547115998789484
"chr12-55817488-55818366","CNPY2",0.0547113277179197
"chr12-133130010-133130907","GOLGA3",0.0547111178121992
"chr19-11323883-11324806","CCDC159",0.0547095133855155
"chr7-64045073-64045925","ZNF727",0.054708648148916
"chr11-112159107-112159994","PTS",0.054704556624759
"chr3-128922964-128923785","RAB43",0.0547044817313739
"chr10-114073576-114074457","DCLRE1A",0.0547035601244007
"chr19-840435-841323","MIDN",0.0546964797931629
"chr20-1874615-1875518","SIRPD",0.0546900480756939
"chr13-28622073-28622948","PAN3",0.0546895220475809
"chr4-184854449-184855333","MIR3945HG",0.054687811666893
"chr19-51327428-51328277","CD33",0.0546828102801267
"chr2-160484749-160485681","RBMS1",0.0546822338656174
"chr6-21846766-21847704","SOX4",0.0546752084337648
"chr16-85137167-85138062","ZDHHC7",0.054671466246003
"chr1-1462108-1463044","ATAD3C",0.0546677937927534
"chr15-90063558-90064436","AP3S2",0.054662587918381
"chr20-4060045-4060978","SMOX",0.0546621736842991
"chr1-32066200-32067078","PTP4A2",0.0546598901414413
"chr1-23424202-23425139","TCEA3",0.0546568026355173
"chr16-68257171-68257874","SMPD3",0.054656268251293
"chr3-105722935-105723836","ALCAM",0.0546559327925859
"chr10-69507531-69508412","TSPAN15",0.0546537255384687
"chr6-53198938-53199826","ELOVL5",0.0546472501537937
"chr9-112863110-112863900","SLC46A2",0.0546410353272008
"chr14-49861561-49862341","LINC01588",0.0546401670257432
"chr17-74775968-74776874","SUMO2",0.0546373647436644
"chr1-15415772-15416702","TMEM51",0.0546351733358634
"chr12-7971294-7971821","SLC2A3",0.0546289736572238
"chrX-38803604-38804517","MID1IP1",0.0546285725170154
"chr14-24659892-24660769","GZMB",0.0546249999800084
"chr2-213283937-213284831","SPAG16",0.0546246365515388
"chr1-51666268-51667169","OSBPL9",0.0546241888945077
"chr11-73283399-73284285","FAM168A",0.0546239512786605
"chr13-27953643-27954489","FLT3",0.054621384476714
"chr18-59899445-59900333","PMAIP1",0.0546201341593867
"chr8-26571802-26572683","PPP2R2A",0.0546181324592844
"chrX-103248380-103249268","TMEM31",0.0546158695583326
"chr8-81080044-81080868","PAG1",0.0546156767438741
"chr22-28811596-28812475","XBP1",0.0546155448217443
"chr1-161530644-161531487","TSTD1",0.0546150165600811
"chr19-47330393-47331207","C5AR2",0.0546109852119893
"chr3-151274852-151275546","MED12L",0.0546085103649619
"chr17-17149877-17150756","CCDC144A",0.054607721101705
"chr7-831984-832909","PRKAR1B",0.0546038249979893
"chr2-88614157-88615062","EIF2AK3",0.0546009654450135
"chr1-240666271-240667158","GREM2",0.0545976908221904
"chr16-695025-695880","FBXL16",0.0545955200182989
"chr6-16726119-16726769","GMPR",0.0545951345003525
"chr9-124392121-124392936","NR6A1",0.0545947546134497
"chr12-49233556-49234170","TUBA1B",0.0545937241200837
"chr8-96904604-96905461","SDC2",0.0545905553519829
"chr6-42770894-42771807","TBCC",0.0545887311096634
"chr4-38306263-38307172","TLR10",0.05458316782961
"chr6-57108427-57109301","BEND6",0.0545806140518982
"chr9-133476291-133477137","SLC2A6",0.0545788605992858
"chr6-33093729-33094485","HLA-DMA",0.0545769277355188
"chr20-3797584-3798407","CDC25B",0.0545707714880384
"chr19-3275614-3276550","TLE2",0.0545704898940436
"chr17-77083371-77084277","MGAT5B",0.0545671404806133
"chr3-114213462-114214340","GRAMD1C",0.0545669710203968
"chr22-37121918-37122818","MFNG",0.0545642898181699
"chr12-8987373-8988178","LINC00612",0.054563993924558
"chr12-8455325-8456183","C3AR1",0.0545593878569901
"chr22-38758361-38759241","CBX7",0.0545592189339402
"chr1-33338565-33339477","RNF19B",0.0545560276893019
"chr19-3573746-3574478","GNA15",0.0545552429716011
"chr12-92470348-92471151","C12orf74",0.054554185443534
"chr12-8565966-8566825","C3AR1",0.0545531510901039
"chr6-26234512-26235312","HIST1H1D",0.0545428398764627
"chr4-2787036-2787916","HTT",0.0545426297179609
"chr15-90566186-90567070","MAN2A2",0.0545408552273432
"chr19-33333414-33334111","LRP3",0.0545401479465124
"chr12-8466192-8466900","C3AR1",0.0545393273364316
"chr19-11323883-11324806","TMEM205",0.0545383699160343
"chr3-108124327-108125148","LINC01215",0.0545381679723761
"chr9-112496110-112496847","KIAA1958",0.0545377875071874
"chr5-132472745-132473632","KIF3A",0.0545370328753388
"chr16-68084906-68085721","CARMIL2",0.0545370165299935
"chr2-219362280-219363183","SLC4A3",0.0545351516601076
"chr1-186818947-186819816","PTGS2",0.0545348767634774
"chr8-58172510-58173416","SDCBP",0.0545292279387278
"chr3-113947479-113948334","GRAMD1C",0.0545257820329993
"chr2-161994233-161995078","DPP4",0.0545249429864365
"chr8-124728133-124729004","NDUFB9",0.0545247071318943
"chr5-140273241-140274125","SRA1",0.0545231283560674
"chr4-83556142-83556973","GPAT3",0.0545198618601024
"chr3-15050115-15050934","SH3BP5",0.0545197173052978
"chr19-46718083-46718909","ARHGAP35",0.0545189543721037
"chr1-212671055-212671938","BATF3",0.0545146555367406
"chr11-10897731-10898608","MTRNR2L8",0.0545127668607017
"chr7-150783869-150784724","AGAP3",0.0545048273355127
"chr10-62239811-62240622","RTKN2",0.0545034943268525
"chr11-34308994-34309848","ABTB2",0.0545022800311248
"chr16-55753821-55754687","CES1",0.0545018095833505
"chr1-24186939-24187807","IFNLR1",0.0545001104233121
"chr17-42518445-42519154","ATP6V0A1",0.0544997149951327
"chr13-76886016-76886922","KCTD12",0.054499488785398
"chr11-1772316-1773011","CTSD",0.0544983205044416
"chr16-30957336-30958238","BCL7C",0.0544936578778187
"chr11-73979780-73980684","UCP2",0.0544922710395969
"chr14-24606902-24607701","FITM1",0.0544917446248715
"chr4-88613201-88614106","PPM1K",0.0544916180054658
"chr22-33209963-33210854","SYN3",0.054491233498998
"chr10-97689359-97690240","PI4K2A",0.0544897947624765
"chr10-6151045-6151975","PFKFB3",0.0544847997104158
"chr15-45391846-45392759","GATM",0.0544840174846864
"chr6-132684717-132685607","VNN1",0.0544824014007829
"chr10-77926195-77927091","DLG5",0.054480050175207
"chr7-2870266-2871159","AMZ1",0.0544788650583898
"chr3-131361361-131362277","NUDT16",0.0544770562602314
"chr20-50274658-50275568","RNF114",0.0544732578657163
"chr14-95313539-95314404","SYNE3",0.0544724333700372
"chr5-140602679-140603468","SRA1",0.0544678939505581
"chr12-64699417-64700336","TBC1D30",0.0544662367239926
"chr12-109827878-109828786","ATP2A2",0.0544630805804062
"chr2-233331286-233332204","DGKD",0.054462592013011
"chr1-9069285-9070169","RERE",0.0544589303340476
"chr8-140504640-140505519","PTK2",0.0544576625845291
"chr5-150208864-150209775","CD74",0.0544545943112607
"chr9-112894436-112895183","KIAA1958",0.0544544472367815
"chr1-33080671-33081551","AZIN2",0.0544519187071942
"chr19-2549462-2550378","GADD45B",0.0544439730423108
"chr16-3789418-3790277","CLUAP1",0.0544351802825114
"chr3-138862490-138863132","PIK3CB",0.0544345300934877
"chr6-46175249-46175998","ENPP5",0.0544341595129418
"chr5-115450332-115451214","TICAM2",0.0544333608007758
"chr6-3914955-3915785","SLC22A23",0.0544303127951484
"chr15-63479361-63480281","HERC1",0.0544291602634916
"chr14-105389910-105390758","PLD4",0.0544289488468138
"chr16-87979692-87980541","ZFPM1",0.0544268248184747
"chr15-58524002-58524886","AQP9",0.0544235285247252
"chr16-2682045-2682942","ABCA3",0.0544234672289154
"chr3-98732386-98733276","ST3GAL6",0.0544212320483263
"chr5-159331125-159332052","AC008691.1",0.0544194944010322
"chr1-153390688-153391579","S100A6",0.0544194233362568
"chr5-173890004-173890937","LINC01485",0.0544137036473143
"chr19-6424680-6425581","VAV1",0.0544135552259795
"chr2-38740613-38741520","SRSF7",0.0544115629258139
"chr6-20212233-20213101","MBOAT1",0.0544109527737477
"chr12-10410999-10411904","KLRC1",0.0544105383825375
"chr1-11790596-11791506","TNFRSF8",0.0544092128777465
"chr19-48874918-48875832","PPP1R15A",0.0544089168281374
"chr19-58362376-58363234","ZNF274",0.0544077932501161
"chr5-16935888-16936796","BASP1",0.0544067217819427
"chr12-10186114-10186944","OLR1",0.0544013730274005
"chr15-55247464-55248267","RAB27A",0.0543948879059074
"chrX-136674330-136675250","CD40LG",0.0543945480095659
"chr19-52833270-52834141","ZNF600",0.0543913797103563
"chr4-3226420-3227018","RGS12",0.0543899329156728
"chr10-79126952-79127848","ZMIZ1",0.0543837990054658
"chr1-17431390-17432235","RCC2",0.054379129396572
"chr22-49868843-49869730","MLC1",0.0543718241243832
"chr10-102815793-102816694","SUFU",0.054371161107477
"chrX-47637382-47638292","CFP",0.0543698314811294
"chr7-150916747-150917284","WDR86-AS1",0.0543672339276641
"chr1-157625800-157626706","FCRL3",0.0543649483496972
"chr6-167098507-167099368","RNASET2",0.0543626309715231
"chr10-102633014-102633871","SUFU",0.0543618801246822
"chr22-20557200-20558118","DGCR6L",0.0543577802250927
"chr2-168943750-168944639","NOSTRIN",0.0543568993096904
"chr18-48445207-48446016","CTIF",0.0543508141947376
"chr22-32119489-32120316","RFPL2",0.0543469733894671
"chr2-74079732-74080573","MOB1A",0.0543422284040465
"chr2-98654855-98655735","TSGA10",0.0543415128505729
"chr11-122743669-122744562","UBASH3B",0.0543392035214498
"chr8-37599508-37600422","ZNF703",0.0543356864728412
"chr6-55022946-55023811","HCRTR2",0.0543336819472834
"chr7-957709-958567","ZFAND2A",0.054331079775528
"chr21-42655313-42656084","PDE9A",0.0543291730076221
"chr6-52497476-52498294","TRAM2",0.0543286996952535
"chr1-206503728-206504624","MAPKAPK2",0.054327210718909
"chr20-3658624-3659524","RNF24",0.054323312182974
"chr20-2865511-2866278","PTPRA",0.0543209437550762
"chrX-72123343-72124225","NHSL2",0.0543199226617934
"chr1-203673773-203674688","SOX13",0.0543190398378069
"chr13-77026774-77027436","CLN5",0.0543183330164985
"chr14-77243694-77244503","TMED8",0.054316799148708
"chr13-98994638-98995534","UBAC2",0.0543161241196744
"chr3-138348067-138348905","MRAS",0.0543129337014763
"chr19-54196543-54196985","LILRA2",0.0543126533663978
"chr7-38232666-38233536","AMPH",0.0543092669512193
"chr8-19670534-19671353","CSGALNACT1",0.0543083744465243
"chr18-13276407-13277205","LDLRAD4",0.0543076417347316
"chr19-48872885-48873653","SNRNP70",0.0543059716992275
"chr12-121276711-121277714","OASL",0.0543044181511066
"chr19-46981089-46981936","C5AR2",0.0543030096797985
"chr17-78198678-78199600","SYNGR2",0.0543006202390053
"chr19-54247696-54248604","VSTM1",0.0542988547996198
"chr7-105890155-105890964","CDHR3",0.0542959400588022
"chr14-50756050-50756942","SAV1",0.0542939197302867
"chr20-9393051-9393953","LAMP5",0.0542917472787768
"chr20-35454602-35455502","CEP250",0.0542913596556195
"chr5-180568675-180569579","SCGB3A1",0.0542885662840077
"chr11-568160-569085","ANO9",0.0542880160882325
"chr13-46109231-46110075","LINC01198",0.0542860240439918
"chr11-65424882-65425686","LTBP3",0.0542850940047584
"chr5-136132442-136133313","SMAD5",0.0542848643591291
"chr12-124918836-124919707","UBC",0.0542844194819981
"chr22-44956730-44957582","SMC1B",0.0542830177406861
"chr3-535642-536546","LINC01266",0.05428261076703
"chr1-67314368-67315178","IL12RB2",0.0542790595551661
"chr6-31576693-31577558","NCR3",0.054276143568746
"chr9-35538427-35539306","VCP",0.0542730228558081
"chr20-1943404-1944242","NSFL1C",0.0542718876063319
"chr6-41290517-41291416","TREML4",0.0542689766152571
"chr12-96121186-96121770","HAL",0.0542679194972205
"chr1-234212489-234213198","SLC35F3",0.0542671895311434
"chr9-136283431-136284320","LCN10",0.0542664670441846
"chr2-215900055-215900862","LINC00607",0.0542661532534407
"chr1-68255230-68255946","WLS",0.0542659984239335
"chrX-48939653-48940391","PIM2",0.0542650646627614
"chr12-8987373-8988178","LINC00987",0.0542623397711622
"chr11-74004956-74005869","PLEKHB1",0.0542582556798417
"chr17-5242151-5243015","NUP88",0.0542570039033406
"chr10-27101352-27102127","ANKRD26",0.054254136189414
"chr11-2898462-2899322","OSBPL5",0.0542509410711627
"chr6-135102679-135103550","HBS1L",0.0542498375541381
"chr10-89829629-89830471","LINC01375",0.0542478551970803
"chr5-175521240-175522124","CPLX2",0.0542432102375144
"chr22-44005252-44006145","PARVG",0.0542329158446039
"chr7-142785564-142786421","GSTK1",0.0542317435848447
"chr11-32847261-32848114","WT1",0.0542286279965845
"chr6-132745806-132746704","VNN2",0.0542282919284219
"chr6-22025506-22026312","SOX4",0.0542239445638619
"chr7-7989548-7990405","GLCCI1",0.0542238348475087
"chr4-88858659-88859490","HERC5",0.0542209738120113
"chr16-1470703-1471526","MSRB1",0.0542207576082599
"chr17-76381409-76382169","RHBDF2",0.0542197692991631
"chr19-14523102-14523794","DNAJB1",0.0542194082850238
"chr17-1111676-1112250","PITPNA",0.054216494292946
"chr2-10122183-10123090","RRM2",0.0542160501664347
"chr7-134992558-134993445","AGBL3",0.0542141018302853
"chr19-4709185-4710108","TMIGD2",0.0542128053398891
"chr12-52633128-52633990","KRT72",0.0542082448277969
"chr12-10312186-10313067","KLRC3",0.0542029076470963
"chr1-117607264-117607956","MAN1A2",0.0541963824971461
"chr15-90019720-90020621","AP3S2",0.0541963539805136
"chr6-32796815-32797669","HLA-DOA",0.0541957181832262
"chr17-74842516-74843424","CD300LF",0.0541945717487457
"chr17-7094027-7094901","ASGR2",0.0541921317546416
"chr4-183098731-183099595","WWC2",0.0541916035461568
"chr19-7527355-7528196","MCOLN1",0.0541885386120216
"chr2-37345682-37346373","EIF2AK2",0.0541866028806903
"chr14-103121263-103122146","CDC42BPB",0.0541844273687453
"chr3-12458682-12459594","PPARG",0.054177021031738
"chr7-108049773-108050632","NRCAM",0.0541711070134507
"chr1-53127203-53128108","SLC1A7",0.0541704297285854
"chr5-50593498-50594361","PARP8",0.0541698220193942
"chr17-68312291-68313175","SLC16A6",0.0541695343588735
"chr12-9027114-9027893","LINC00987",0.0541676023035856
"chr7-64902792-64903673","ZNF138",0.0541669941400273
"chr17-5016583-5017485","RABEP1",0.0541665708179225
"chr10-72552701-72553605","MCU",0.0541664165961467
"chr15-68256744-68257620","PIAS1",0.054163554336587
"chr19-33296004-33296941","CEBPA",0.0541630349516108
"chr19-51824343-51825236","SIGLEC5",0.0541598702449298
"chr19-54280445-54281381","LILRA1",0.0541575197653708
"chr14-73237165-73237835","PSEN1",0.0541556628900389
"chr2-111659216-111660085","MERTK",0.0541544539806377
"chr2-147663324-147664263","ACVR2A",0.0541539095594728
"chr6-79630942-79631872","SH3BGRL2",0.0541503144855719
"chr1-223726384-223727276","CAPN2",0.0541464617043701
"chr10-79417151-79418039","ZMIZ1",0.0541452335284494
"chr10-12053529-12054312","CAMK1D",0.0541443405266521
"chr5-107979648-107980472","EFNA5",0.0541406436783929
"chr15-74322319-74323213","SEMA7A",0.0541399035605477
"chr15-101445890-101446772","CHSY1",0.0541380637010315
"chr3-58355952-58356761","PXK",0.0541371915077407
"chr13-99281769-99282539","TM9SF2",0.0541296398073223
"chr12-9364321-9365267","CLECL1",0.0541291189910066
"chr1-160862362-160863174","SLAMF7",0.0541264106611428
"chr11-130165799-130166567","ST14",0.0541195674752599
"chr14-50363526-50364370","MAP4K5",0.0541190461433139
"chr4-5708009-5708895","CRMP1",0.0541164997925321
"chr10-119504528-119505452","RGS10",0.0541154358100066
"chr13-28355515-28356379","MTUS2",0.0541136015924243
"chr10-133012341-133013173","TUBGCP2",0.0541133833289331
"chr1-230002135-230002995","GALNT2",0.0541101341453362
"chr12-8618898-8619789","CLEC6A",0.0541098404202201
"chr6-18350453-18351327","TPMT",0.0541093648297227
"chrX-1123373-1124196","IL3RA",0.0541089260167324
"chr1-12143409-12144150","TNFRSF8",0.054108083140968
"chr3-112990643-112991539","CD200R1",0.0541051141746472
"chr4-98658241-98659118","EIF4E",0.0541002184407053
"chr16-88636878-88637736","MVD",0.0540987894878432
"chr15-49169714-49170612","EID1",0.054098491392092
"chr9-87613339-87614007","CTSL",0.0540981944026756
"chr6-148232-149062","IRF4",0.0540946369931568
"chr5-32522458-32523356","GOLPH3",0.0540911039320882
"chr11-114073550-114074479","USP28",0.054087578475135
"chr2-9206139-9207047","ADAM17",0.0540864397241107
"chr3-218781-219624","CHL1",0.0540850263087345
"chr20-32112673-32113517","PLAGL2",0.0540849902929269
"chr16-68000343-68001109","SLC7A6",0.0540847444405607
"chrX-84501623-84502372","HDX",0.0540838656666467
"chr11-75836108-75837000","DGAT2",0.0540785980885236
"chr1-71080771-71081648","ZRANB2",0.0540753546686698
"chr1-12152997-12153892","MFN2",0.0540663684901103
"chr14-20715206-20716012","RNASE2",0.0540640638451004
"chrX-15676779-15677544","PIGA",0.0540614487896491
"chr18-45962313-45963101","RNF165",0.0540585198725401
"chr6-156767972-156768861","ARID1B",0.0540581195352188
"chr5-154714325-154715230","LARP1",0.0540576553616553
"chr7-130440646-130441535","UBE2H",0.0540486594765307
"chr8-109595521-109596384","SYBU",0.0540480100468709
"chr1-160143512-160144368","SLAMF8",0.0540477061085087
"chr17-66673414-66674309","CEP112",0.0540464960240794
"chr10-77629547-77630448","KCNMA1",0.0540462758534868
"chr17-74520695-74521115","CD300A",0.0540396498122354
"chr1-247406899-247407796","AHCTF1",0.0540360035757569
"chr12-55847641-55848503","CD63",0.0540353131505877
"chr20-8019309-8020070","TMX4",0.0540351823833821
"chr2-197434666-197435555","HSPD1",0.0540339029606434
"chr12-8268995-8269890","CLEC4A",0.0540336995484475
"chr11-74461847-74462680","POLD3",0.0540319462555896
"chr4-38985292-38985999","TLR10",0.054031042652477
"chr13-96052992-96053847","DNAJC3",0.0540200703149366
"chr18-23078377-23079214","RIOK3",0.054012760875985
